pairId,tenderA_id,tenderB_id,departmentA,departmentB,sameDepartment,categoryA,categoryB,categoryGroupA,categoryGroupB,categorySimilarity,categoryRelation,titleA,titleB,titleSimilarity,descriptionSimilarity,districtA,districtB,sameDistrict,latitudeA,longitudeA,latitudeB,longitudeB,distanceMeters,distanceKm,conflictRadiusMeters,yearA,yearB,generationStrategy,labelSource,conflictLabel
TN/PWD/2024/14_TN/TANGEDCO/2022/21,TN/PWD/2024/14,TN/TANGEDCO/2022/21,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Road Repair and Maintenance,Road Repair and Maintenance,ROAD,ROAD,0.966,Related,Installation of Road Repair and Maintenance at Thoothukudi under State Plan,Supply and Commissioning of Road Repair and Maintenance at Thoothukudi Package A,0.71,0.021,Thoothukudi,Thoothukudi,True,8.797081,78.162586,8.783211,78.198193,4205.8,4.206,5000,2024,2022,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2024/146_TN/PWD/2021/169,TN/AGRI/2024/146,TN/PWD/2021/169,Agriculture Department,Public Works Department,False,Agricultural Godown Construction,Highway Development,AGRI,ROAD,0.058,Unrelated,Development of Agricultural Godown Construction at Karur Stage 1,Upgradation of Highway Development at Karur Phase I,0.417,0.047,Karur,Karur,True,10.993138,78.11068,11.006969,78.095595,2253.09,2.253,5000,2024,2021,hard_negative_close_unrelated,rule_based_synthetic,0
TN/AGRI/2021/84_TN/HED/2025/58,TN/HED/2025/58,TN/AGRI/2021/84,Higher Education Department,Agriculture Department,False,Networking and Data Center Setup,Farm Pond Construction,IT,AGRI,0.063,Unrelated,Improvement of Networking and Data Center Setup at Chennai Zone 2,Providing Farm Pond Construction at Sivaganga Phase I,0.356,0.309,Chennai,Sivaganga,False,13.080667,80.352287,14.066854,79.690803,130908.67,130.909,5000,2025,2021,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2024/207_TN/TANGEDCO/2025/142,TN/TANGEDCO/2025/142,TN/TANGEDCO/2024/207,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Generation and Distribution Corporation,True,Transformer Installation,Software Development,POWER,IT,0.055,Unrelated,Upgradation of Transformer Installation at Chennai,Maintenance and Repair of Software Development at Sivaganga Phase I,0.308,0.067,Chennai,Sivaganga,False,13.057878,80.252099,13.031842,80.368885,12977.92,12.978,5000,2025,2024,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2025/175_TN/WRD/2022/271,TN/WRD/2022/271,TN/PWD/2025/175,Water Resources Department,Public Works Department,False,Farm Pond Construction,Road Construction,AGRI,ROAD,0.095,Unrelated,Construction of Farm Pond Construction at Virudhunagar under Centrally Sponsored Scheme,Providing Road Construction at Virudhunagar Stage 1,0.536,0.921,Virudhunagar,Virudhunagar,True,9.582561,77.938371,9.558556,77.933793,2716.02,2.716,5000,2022,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/AGRI/2022/57_TN/TANGEDCO/2024/189,TN/AGRI/2022/57,TN/TANGEDCO/2024/189,Agriculture Department,Tamil Nadu Generation and Distribution Corporation,False,Irrigation Canal Construction,Street Lighting Installation,AGRI,POWER,0.117,Unrelated,Providing Irrigation Canal Construction at Krishnagiri Stage 1,Supply and Commissioning of Street Lighting Installation at Krishnagiri Phase II,0.465,0.085,Krishnagiri,Krishnagiri,True,12.439768,78.253234,12.579813,80.640754,259643.8,259.644,5000,2022,2024,negative_unrelated_far,rule_based_synthetic,0
TN/MSME/2024/17_TN/TANGEDCO/2021/200,TN/TANGEDCO/2021/200,TN/MSME/2024/17,Tamil Nadu Generation and Distribution Corporation,Micro Small and Medium Enterprises Department,False,Street Lighting Installation,Housekeeping and Cleaning Services,POWER,SERVICES,0.052,Unrelated,Maintenance and Repair of Street Lighting Installation at Tirunelveli Zone 2,Construction of Housekeeping and Cleaning Services at Thanjavur Zone 1,0.356,0.012,Tirunelveli,Thanjavur,False,8.820018,77.760228,7.131934,75.646558,299006.14,299.006,5000,2021,2024,negative_unrelated_far,rule_based_synthetic,0
TN/IT/2024/89_TN/SED/2025/62,TN/IT/2024/89,TN/SED/2025/62,Information Technology Department,School Education Department,False,IT Infrastructure Services,Community Hall Construction,IT,BUILD,0.038,Unrelated,Improvement of IT Infrastructure Services at Virudhunagar Phase I,Maintenance and Repair of Community Hall Construction at Virudhunagar Phase II,0.545,0.028,Virudhunagar,Virudhunagar,True,9.567055,78.036785,9.579924,78.050918,2109.27,2.109,5000,2024,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/IT/2025/120_TN/TANGEDCO/2026/311,TN/IT/2025/120,TN/TANGEDCO/2026/311,Information Technology Department,Tamil Nadu Generation and Distribution Corporation,False,e-Governance System Development,Street Lighting Installation,IT,POWER,0.015,Unrelated,Improvement of e-Governance System Development at Virudhunagar Phase I,Installation of Street Lighting Installation at Virudhunagar Package B,0.529,0.043,Virudhunagar,Virudhunagar,True,9.575195,78.049001,9.579254,78.071567,2515.08,2.515,5000,2025,2026,hard_negative_close_unrelated,rule_based_synthetic,0
TN/IT/2025/67_TN/PWD/2024/97,TN/IT/2025/67,TN/PWD/2024/97,Information Technology Department,Public Works Department,False,IT Infrastructure Services,Highway Development,IT,ROAD,0.011,Unrelated,Providing IT Infrastructure Services at Chennai Zone 2,Maintenance and Repair of Highway Development at Cuddalore Phase I,0.333,0.291,Chennai,Cuddalore,False,13.175469,80.246596,11.848433,82.932457,326767.16,326.767,5000,2025,2024,negative_unrelated_far,rule_based_synthetic,0
TN/IT/2024/95_TN/MSME/2021/37,TN/MSME/2021/37,TN/IT/2024/95,Micro Small and Medium Enterprises Department,Information Technology Department,False,Catering Services,Networking and Data Center Setup,SERVICES,IT,0.127,Unrelated,Construction of Catering Services at Nagapattinam under State Plan,Improvement of Networking and Data Center Setup at Nagapattinam Zone 1,0.515,0.023,Nagapattinam,Nagapattinam,True,10.789694,79.922247,10.783721,79.906974,1795.62,1.796,5000,2021,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/AGRI/2024/135_TN/HEALTH/2022/65,TN/AGRI/2024/135,TN/HEALTH/2022/65,Agriculture Department,Health and Family Welfare Department,False,Farm Pond Construction,Building Construction,AGRI,BUILD,0.137,Unrelated,Development of Farm Pond Construction at Kanyakumari Package B,Providing Building Construction at Kanyakumari Phase I,0.621,0.068,Kanyakumari,Kanyakumari,True,8.076832,77.555485,8.087712,77.579186,2876.08,2.876,5000,2024,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/AGRI/2025/18_TN/WRD/2024/45,TN/WRD/2024/45,TN/AGRI/2025/18,Water Resources Department,Agriculture Department,False,Agricultural Godown Construction,Agricultural Godown Construction,AGRI,AGRI,0.932,Related,Supply and Commissioning of Agricultural Godown Construction at Nagapattinam Package A,Providing Agricultural Godown Construction at Nagapattinam under State Plan,0.708,0.238,Nagapattinam,Nagapattinam,True,10.820434,79.8247,10.818593,79.811954,1407.07,1.407,5000,2024,2025,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2021/24_TN/AGRI/2022/16,TN/AGRI/2022/16,TN/AGRI/2021/24,Agriculture Department,Agriculture Department,True,Irrigation Canal Construction,Irrigation Canal Construction,AGRI,AGRI,0.977,Related,Installation of Irrigation Canal Construction at Tirunelveli Phase II,Development of Irrigation Canal Construction at Tirunelveli Package A,0.797,0.441,Tirunelveli,Tirunelveli,True,8.649158,77.742909,8.661505,77.753036,1767.55,1.768,5000,2022,2021,positive_same_category_close,rule_based_synthetic,1
TN/MAWS/2025/45_TN/WRD/2025/94,TN/MAWS/2025/45,TN/WRD/2025/94,Municipal Administration and Water Supply Department,Water Resources Department,False,Drainage Construction,Agricultural Godown Construction,WATER,AGRI,0.506,Related,Upgradation of Drainage Construction at Tirunelveli under Centrally Sponsored Scheme,Improvement of Agricultural Godown Construction at Tirunelveli Package B,0.526,0.059,Tirunelveli,Tirunelveli,True,8.684927,77.806306,8.662948,77.831306,3677.61,3.678,5000,2025,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/MAWS/2023/40_TN/WRD/2021/83,TN/WRD/2021/83,TN/MAWS/2023/40,Water Resources Department,Municipal Administration and Water Supply Department,False,Irrigation Canal Construction,Drainage Construction,AGRI,WATER,0.56,Related,Providing Irrigation Canal Construction at Tiruchirappalli Stage 1,Upgradation of Drainage Construction at Tiruchirappalli Stage 1,0.791,0.861,Tiruchirappalli,Tiruchirappalli,True,10.759866,78.801572,10.786782,78.775449,4135.25,4.135,5000,2021,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/TANGEDCO/2025/133_TN/WRD/2023/129,TN/WRD/2023/129,TN/TANGEDCO/2025/133,Water Resources Department,Tamil Nadu Generation and Distribution Corporation,False,Farm Pond Construction,Electrical Substation Construction,AGRI,POWER,0.067,Unrelated,Upgradation of Farm Pond Construction at Kanyakumari Package A,Supply and Commissioning of Electrical Substation Construction at Krishnagiri Zone 1,0.452,0.545,Kanyakumari,Krishnagiri,False,8.083763,77.637599,10.584713,76.215366,318878.38,318.878,5000,2023,2025,negative_unrelated_far,rule_based_synthetic,0
TN/HEALTH/2023/8_TN/TANGEDCO/2022/65,TN/TANGEDCO/2022/65,TN/HEALTH/2023/8,Tamil Nadu Generation and Distribution Corporation,Health and Family Welfare Department,False,Street Lighting Installation,Hospital Building Construction,POWER,BUILD,0.486,Related,Maintenance and Repair of Street Lighting Installation at Chennai Phase I,Supply and Commissioning of Hospital Building Construction at Chennai Zone 2,0.51,0.695,Chennai,Chennai,True,13.12714,80.321131,13.152364,80.335193,3191.45,3.191,5000,2022,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/PWD/2021/14_TN/PWD/2023/9,TN/PWD/2023/9,TN/PWD/2021/14,Public Works Department,Public Works Department,True,Road Construction,Road Construction,ROAD,ROAD,0.93,Related,Supply and Commissioning of Road Construction at Tirunelveli Package A,Installation of Road Construction at Tirunelveli,0.695,0.081,Tirunelveli,Tirunelveli,True,8.820277,77.742062,8.814702,77.766144,2717.79,2.718,5000,2023,2021,positive_same_category_close,rule_based_synthetic,1
TN/RDPR/2026/18_TN/WRD/2026/55,TN/WRD/2026/55,TN/RDPR/2026/18,Water Resources Department,Rural Development and Panchayat Raj Department,False,Canal Lining Work,Bridge Construction,WATER,ROAD,0.648,Related,Providing Canal Lining Work at Kanyakumari Package B,Development of Bridge Construction at Kanyakumari Package A,0.595,0.15,Kanyakumari,Kanyakumari,True,8.039601,77.496714,8.008815,77.520131,4285.62,4.286,5000,2026,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/RDPR/2025/88_TN/WRD/2023/197,TN/RDPR/2025/88,TN/WRD/2023/197,Rural Development and Panchayat Raj Department,Water Resources Department,False,Flyover Construction,Drainage Construction,ROAD,WATER,0.547,Related,Supply and Commissioning of Flyover Construction at Karur Package A,Construction of Drainage Construction at Tiruchirappalli Phase II,0.545,0.031,Karur,Tiruchirappalli,False,10.874091,78.054852,9.644178,77.831593,138924.59,138.925,5000,2025,2023,hard_negative_related_far,rule_based_synthetic,0
TN/MAWS/2021/32_TN/WRD/2022/58,TN/MAWS/2021/32,TN/WRD/2022/58,Municipal Administration and Water Supply Department,Water Resources Department,False,Drainage Construction,Irrigation Canal Construction,WATER,AGRI,0.59,Related,Providing Drainage Construction at Madurai Zone 2,Maintenance and Repair of Irrigation Canal Construction at Madurai Zone 1,0.574,0.857,Madurai,Madurai,True,9.966639,78.14427,9.974103,78.147209,890.19,0.89,5000,2021,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/MAWS/2022/94_TN/RDPR/2026/103,TN/RDPR/2026/103,TN/MAWS/2022/94,Rural Development and Panchayat Raj Department,Municipal Administration and Water Supply Department,False,Flyover Construction,Drainage Construction,ROAD,WATER,0.534,Related,Providing Flyover Construction at Tirunelveli Phase I,Improvement of Drainage Construction at Coimbatore Stage 1,0.505,0.031,Tirunelveli,Coimbatore,False,8.670632,77.777755,9.202684,78.268447,80032.99,80.033,5000,2026,2022,hard_negative_related_far,rule_based_synthetic,0
TN/HEALTH/2025/75_TN/RDPR/2026/111,TN/RDPR/2026/111,TN/HEALTH/2025/75,Rural Development and Panchayat Raj Department,Health and Family Welfare Department,False,Highway Development,Building Construction,ROAD,BUILD,0.166,Unrelated,Upgradation of Highway Development at Tiruchirappalli Package B,Maintenance and Repair of Building Construction at Tiruchirappalli under Centrally Sponsored Scheme,0.37,0.03,Tiruchirappalli,Tiruchirappalli,True,10.724076,78.737263,10.743529,78.739323,2174.75,2.175,5000,2026,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2021/111_TN/TANGEDCO/2025/317,TN/TANGEDCO/2025/317,TN/MAWS/2021/111,Tamil Nadu Generation and Distribution Corporation,Municipal Administration and Water Supply Department,False,Street Lighting Installation,Drainage Construction,POWER,WATER,0.075,Unrelated,Installation of Street Lighting Installation at Salem Package A,Installation of Drainage Construction at Salem Zone 1,0.69,0.61,Salem,Salem,True,11.571171,78.147398,11.57794,78.134574,1586.83,1.587,5000,2025,2021,hard_negative_close_unrelated,rule_based_synthetic,0
TN/TANGEDCO/2023/327_TN/WRD/2025/241,TN/TANGEDCO/2023/327,TN/WRD/2025/241,Tamil Nadu Generation and Distribution Corporation,Water Resources Department,False,Power Transmission Line Construction,Water Treatment Plant Construction,POWER,WATER,0.197,Unrelated,Development of Power Transmission Line Construction at Madurai,Development of Water Treatment Plant Construction at Madurai under State Plan,0.662,0.031,Madurai,Madurai,True,9.9577,78.037455,9.94031,78.045368,2119.01,2.119,5000,2023,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/TOURISM/2022/12_TN/WRD/2022/140,TN/WRD/2022/140,TN/TOURISM/2022/12,Water Resources Department,Tourism Department,False,Check Dam Construction,Housekeeping and Cleaning Services,AGRI,SERVICES,0.101,Unrelated,Development of Check Dam Construction at Krishnagiri under State Plan,Development of Housekeeping and Cleaning Services at Nagapattinam Package B,0.458,0.245,Krishnagiri,Nagapattinam,False,12.418548,78.237784,12.63957,77.556361,77942.42,77.942,5000,2022,2022,negative_unrelated_far,rule_based_synthetic,0
TN/SED/2021/52_TN/TANGEDCO/2025/268,TN/SED/2021/52,TN/TANGEDCO/2025/268,School Education Department,Tamil Nadu Generation and Distribution Corporation,False,Building Construction,Transformer Installation,BUILD,POWER,0.481,Related,Upgradation of Building Construction at Tirunelveli Package A,Maintenance and Repair of Transformer Installation at Namakkal Phase I,0.382,0.557,Tirunelveli,Namakkal,False,8.70598,77.840546,6.861067,79.140723,250201.09,250.201,5000,2021,2025,hard_negative_related_far,rule_based_synthetic,0
TN/RDPR/2026/83_TN/TANGEDCO/2025/208,TN/RDPR/2026/83,TN/TANGEDCO/2025/208,Rural Development and Panchayat Raj Department,Tamil Nadu Generation and Distribution Corporation,False,Flyover Construction,Electrical Substation Construction,ROAD,POWER,0.431,Related,Development of Flyover Construction at Madurai Phase II,Providing Electrical Substation Construction at Coimbatore Phase I,0.512,0.03,Madurai,Coimbatore,False,9.860873,78.1738,10.315463,77.222133,115799.17,115.799,5000,2026,2025,hard_negative_related_far,rule_based_synthetic,0
TN/TANGEDCO/2021/298_TN/WRD/2021/219,TN/WRD/2021/219,TN/TANGEDCO/2021/298,Water Resources Department,Tamil Nadu Generation and Distribution Corporation,False,Housing Scheme Construction,Transformer Installation,BUILD,POWER,0.432,Related,Maintenance and Repair of Housing Scheme Construction at Kanyakumari under State Plan,Development of Transformer Installation at Dindigul under Centrally Sponsored Scheme,0.391,0.045,Kanyakumari,Dindigul,False,8.045823,77.572904,6.561109,77.771884,166544.86,166.545,5000,2021,2021,hard_negative_related_far,rule_based_synthetic,0
TN/RDPR/2026/27_TN/WRD/2025/56,TN/WRD/2025/56,TN/RDPR/2026/27,Water Resources Department,Rural Development and Panchayat Raj Department,False,Canal Lining Work,Bridge Construction,WATER,ROAD,0.623,Related,Construction of Canal Lining Work at Madurai under State Plan,Supply and Commissioning of Bridge Construction at Madurai Zone 1,0.429,0.077,Madurai,Madurai,True,10.014812,78.087692,10.014436,78.117394,3252.66,3.253,5000,2025,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/IT/2024/44_TN/PWD/2025/90,TN/IT/2024/44,TN/PWD/2025/90,Information Technology Department,Public Works Department,False,IT Infrastructure Services,Road Construction,IT,ROAD,0.062,Unrelated,Upgradation of IT Infrastructure Services at Sivaganga Stage 1,Construction of Road Construction at Karur Phase II,0.46,0.103,Sivaganga,Karur,False,9.782867,78.426718,9.674976,78.751667,37579.43,37.579,5000,2024,2025,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2025/14_TN/TANGEDCO/2026/16,TN/TANGEDCO/2026/16,TN/TANGEDCO/2025/14,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Generation and Distribution Corporation,True,Transformer Installation,Transformer Installation,POWER,POWER,0.988,Related,Maintenance and Repair of Transformer Installation at Madurai under Centrally Sponsored Scheme,Installation of Transformer Installation at Madurai under State Plan,0.63,0.029,Madurai,Madurai,True,9.964656,78.085,9.987712,78.108578,3638.67,3.639,5000,2026,2025,positive_same_category_close,rule_based_synthetic,1
TN/TANGEDCO/2022/188_TN/TWAD/2024/70,TN/TANGEDCO/2022/188,TN/TWAD/2024/70,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Water Supply and Drainage Board,False,Street Lighting Installation,Drainage Construction,POWER,WATER,0.151,Unrelated,Construction of Street Lighting Installation at Sivaganga Zone 2,Upgradation of Drainage Construction at Namakkal,0.339,0.526,Sivaganga,Namakkal,False,9.868354,78.578142,9.701323,75.844549,300114.24,300.114,5000,2022,2024,negative_unrelated_far,rule_based_synthetic,0
TN/HWD/2023/37_TN/MAWS/2025/51,TN/MAWS/2025/51,TN/HWD/2023/37,Municipal Administration and Water Supply Department,Highways Department,False,Canal Lining Work,Flyover Construction,WATER,ROAD,0.649,Related,Construction of Canal Lining Work at Salem Package A,Improvement of Flyover Construction at Salem Zone 2,0.466,0.024,Salem,Salem,True,11.613725,78.106231,11.581803,78.112539,3615.45,3.615,5000,2025,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/PWD/2025/1_TN/SED/2024/1,TN/SED/2024/1,TN/PWD/2025/1,School Education Department,Public Works Department,False,Hospital Building Construction,Hospital Building Construction,BUILD,BUILD,0.93,Related,Upgradation of Hospital Building Construction at Tirunelveli Phase II,Construction of Hospital Building Construction at Tirunelveli Zone 2,0.832,0.066,Tirunelveli,Tirunelveli,True,8.761271,77.756693,8.779413,77.725708,3957.79,3.958,5000,2024,2025,positive_same_category_close,rule_based_synthetic,1
TN/PWD/2024/42_TN/TANGEDCO/2023/63,TN/PWD/2024/42,TN/TANGEDCO/2023/63,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Bridge Construction,Street Lighting Installation,ROAD,POWER,0.493,Related,Development of Bridge Construction at Nagapattinam Package B,Construction of Street Lighting Installation at Nagapattinam Package A,0.569,0.073,Nagapattinam,Nagapattinam,True,10.808441,79.767984,10.817155,79.758841,1391.43,1.391,5000,2024,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/HOUSING/2026/82_TN/WRD/2025/271,TN/HOUSING/2026/82,TN/WRD/2025/271,Housing and Urban Development Department,Water Resources Department,False,Housing Scheme Construction,Agricultural Godown Construction,BUILD,AGRI,0.071,Unrelated,Providing Housing Scheme Construction at Thanjavur Phase I,Upgradation of Agricultural Godown Construction at Thanjavur Phase II,0.614,0.818,Thanjavur,Thanjavur,True,10.8691,79.141338,10.878423,79.16682,2969.43,2.969,5000,2026,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/SED/2022/58_TN/TANGEDCO/2024/290,TN/SED/2022/58,TN/TANGEDCO/2024/290,School Education Department,Tamil Nadu Generation and Distribution Corporation,False,Housing Scheme Construction,Transformer Installation,BUILD,POWER,0.458,Related,Upgradation of Housing Scheme Construction at Nagapattinam,Construction of Transformer Installation at Cuddalore Package A,0.298,0.063,Nagapattinam,Cuddalore,False,10.718404,79.845519,12.093649,79.019788,177439.68,177.44,5000,2022,2024,hard_negative_related_far,rule_based_synthetic,0
TN/HOUSING/2026/23_TN/TANGEDCO/2021/87,TN/TANGEDCO/2021/87,TN/HOUSING/2026/23,Tamil Nadu Generation and Distribution Corporation,Housing and Urban Development Department,False,Electrical Substation Construction,Housing Scheme Construction,POWER,BUILD,0.41,Related,Maintenance and Repair of Electrical Substation Construction at Virudhunagar Phase II,Maintenance and Repair of Housing Scheme Construction at Virudhunagar under State Plan,0.725,0.759,Virudhunagar,Virudhunagar,True,9.602147,77.936545,9.610181,77.902223,3867.51,3.868,5000,2021,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/TANGEDCO/2023/207_TN/TOURISM/2025/17,TN/TANGEDCO/2023/207,TN/TOURISM/2025/17,Tamil Nadu Generation and Distribution Corporation,Tourism Department,False,Electrical Substation Construction,Survey and Documentation Services,POWER,SERVICES,0.004,Unrelated,Installation of Electrical Substation Construction at Madurai Phase I,Upgradation of Survey and Documentation Services at Erode Package A,0.441,0.027,Madurai,Erode,False,9.918953,78.198609,10.285351,80.306412,234311.74,234.312,5000,2023,2025,negative_unrelated_far,rule_based_synthetic,0
TN/HED/2021/38_TN/TANGEDCO/2023/204,TN/HED/2021/38,TN/TANGEDCO/2023/204,Higher Education Department,Tamil Nadu Generation and Distribution Corporation,False,Networking and Data Center Setup,Transformer Installation,IT,POWER,0.089,Unrelated,Maintenance and Repair of Networking and Data Center Setup at Chennai Zone 2,Improvement of Transformer Installation at Erode Package A,0.284,0.678,Chennai,Erode,False,13.074311,80.269073,11.468218,81.491371,222555.15,222.555,5000,2021,2023,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2023/208_TN/TRANSPORT/2021/24,TN/TANGEDCO/2023/208,TN/TRANSPORT/2021/24,Tamil Nadu Generation and Distribution Corporation,Transport Department,False,Power Transmission Line Construction,Security Services,POWER,SERVICES,0.148,Unrelated,Supply and Commissioning of Power Transmission Line Construction at Erode under Centrally Sponsored Scheme,Development of Security Services at Coimbatore Package B,0.259,0.023,Erode,Coimbatore,False,11.286438,77.793144,9.1251,77.68998,240594.82,240.595,5000,2023,2021,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2026/60_TN/TANGEDCO/2024/165,TN/TANGEDCO/2024/165,TN/PWD/2026/60,Tamil Nadu Generation and Distribution Corporation,Public Works Department,False,Street Lighting Installation,Housing Scheme Construction,POWER,BUILD,0.387,Related,Construction of Street Lighting Installation at Karur Zone 2,Maintenance and Repair of Housing Scheme Construction at Karur Stage 1,0.369,0.07,Karur,Karur,True,11.052421,78.131093,11.05305,78.147179,1756.9,1.757,5000,2024,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/PWD/2021/97_TN/RDPR/2021/46,TN/RDPR/2021/46,TN/PWD/2021/97,Rural Development and Panchayat Raj Department,Public Works Department,False,Flyover Construction,Housing Scheme Construction,ROAD,BUILD,0.18,Unrelated,Upgradation of Flyover Construction at Tirunelveli Zone 1,Construction of Housing Scheme Construction at Virudhunagar under State Plan,0.541,0.401,Tirunelveli,Virudhunagar,False,8.641689,77.710488,8.695298,77.661296,8048.25,8.048,5000,2021,2021,negative_unrelated_far,rule_based_synthetic,0
TN/SED/2024/18_TN/TANGEDCO/2024/62,TN/SED/2024/18,TN/TANGEDCO/2024/62,School Education Department,Tamil Nadu Generation and Distribution Corporation,False,School Building Construction,Power Transmission Line Construction,BUILD,POWER,0.402,Related,Supply and Commissioning of School Building Construction at Thoothukudi under State Plan,Construction of Power Transmission Line Construction at Thoothukudi Package B,0.545,0.734,Thoothukudi,Thoothukudi,True,8.758166,78.061658,8.726189,78.042055,4157.45,4.157,5000,2024,2024,positive_related_diff_category_close,rule_based_synthetic,1
TN/SED/2026/19_TN/TANGEDCO/2025/81,TN/TANGEDCO/2025/81,TN/SED/2026/19,Tamil Nadu Generation and Distribution Corporation,School Education Department,False,Street Lighting Installation,School Building Construction,POWER,BUILD,0.364,Related,Development of Street Lighting Installation at Kanyakumari under State Plan,Development of School Building Construction at Kanyakumari Zone 2,0.686,0.029,Kanyakumari,Kanyakumari,True,8.011835,77.522158,8.000649,77.508608,1942.47,1.942,5000,2025,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/HEALTH/2026/42_TN/HWD/2023/53,TN/HWD/2023/53,TN/HEALTH/2026/42,Highways Department,Health and Family Welfare Department,False,Flyover Construction,Hospital Building Construction,ROAD,BUILD,0.165,Unrelated,Improvement of Flyover Construction at Nagapattinam Package A,Construction of Hospital Building Construction at Sivaganga Zone 2,0.504,0.014,Nagapattinam,Sivaganga,False,10.718288,79.92411,11.2875,79.622651,71335.56,71.336,5000,2023,2026,negative_unrelated_far,rule_based_synthetic,0
TN/RDPR/2026/90_TN/TANGEDCO/2023/264,TN/RDPR/2026/90,TN/TANGEDCO/2023/264,Rural Development and Panchayat Raj Department,Tamil Nadu Generation and Distribution Corporation,False,Bridge Construction,Electrical Substation Construction,ROAD,POWER,0.486,Related,Maintenance and Repair of Bridge Construction at Thoothukudi Stage 1,Providing Electrical Substation Construction at Chennai Phase II,0.424,0.016,Thoothukudi,Chennai,False,8.84345,78.076399,8.084862,77.687401,94580.72,94.581,5000,2026,2023,hard_negative_related_far,rule_based_synthetic,0
TN/HOUSING/2022/35_TN/HWD/2023/46,TN/HOUSING/2022/35,TN/HWD/2023/46,Housing and Urban Development Department,Highways Department,False,Building Construction,IT Infrastructure Services,BUILD,IT,0.105,Unrelated,Maintenance and Repair of Building Construction at Madurai under Centrally Sponsored Scheme,Development of IT Infrastructure Services at Nagapattinam Phase I,0.308,0.067,Madurai,Nagapattinam,False,10.026829,78.102868,10.113071,80.915575,308089.01,308.089,5000,2022,2023,negative_unrelated_far,rule_based_synthetic,0
TN/FISHERIES/2023/35_TN/FOREST/2024/39,TN/FOREST/2024/39,TN/FISHERIES/2023/35,Forest Department,Fisheries Department,False,Bridge Construction,Security Services,ROAD,SERVICES,0.052,Unrelated,Maintenance and Repair of Bridge Construction at Erode under Centrally Sponsored Scheme,Supply and Commissioning of Security Services at Erode Phase I,0.349,0.303,Erode,Erode,True,11.356752,77.819274,11.347165,77.801358,2225.17,2.225,5000,2024,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/RDPR/2023/75_TN/TANGEDCO/2025/224,TN/TANGEDCO/2025/224,TN/RDPR/2023/75,Tamil Nadu Generation and Distribution Corporation,Rural Development and Panchayat Raj Department,False,Street Lighting Installation,Highway Development,POWER,ROAD,0.418,Related,Development of Street Lighting Installation at Nagapattinam Zone 1,Supply and Commissioning of Highway Development at Tirunelveli under State Plan,0.276,0.062,Nagapattinam,Tirunelveli,False,10.822078,79.828453,9.967151,78.381705,184590.19,184.59,5000,2025,2023,hard_negative_related_far,rule_based_synthetic,0
TN/AGRI/2024/154_TN/IT/2022/91,TN/IT/2022/91,TN/AGRI/2024/154,Information Technology Department,Agriculture Department,False,Web Portal Development,Farm Pond Construction,IT,AGRI,0.005,Unrelated,Installation of Web Portal Development at Karur Phase II,Providing Farm Pond Construction at Karur Package B,0.393,0.033,Karur,Karur,True,11.041344,78.027972,11.022479,78.051584,3322.85,3.323,5000,2022,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HEALTH/2021/52_TN/HWD/2026/73,TN/HWD/2026/73,TN/HEALTH/2021/52,Highways Department,Health and Family Welfare Department,False,Street Lighting Installation,Housing Scheme Construction,POWER,BUILD,0.507,Related,Improvement of Street Lighting Installation at Thoothukudi Phase I,Maintenance and Repair of Housing Scheme Construction at Vellore Package B,0.386,0.095,Thoothukudi,Vellore,False,8.806464,78.143159,9.03426,77.614535,63353.3,63.353,5000,2026,2021,hard_negative_related_far,rule_based_synthetic,0
